ticker,exchange_cd,date,sentiment,sentiment_high,sentiment_low,news_volume,news_buzz,name
AAPL,US,2014.10.28,1.167,2.949,-1.616,102,4,APPLE INC
AAPL,US,2014.10.29,0.612,2.878,-2.654,49,4,APPLE INC
AAPL,US,2014.10.30,0.853,3.295,-2.589,136,10,APPLE INC
AAPL,US,2014.10.31,0.5,2.89,-2.89,82,6,APPLE INC
AAPL,US,2014.11.1,-1.615,1.118,-3.349,13,3,APPLE INC
AAPL,US,2014.11.2,0.375,2.493,-2.743,8,3,APPLE INC
AAPL,US,2014.11.3,0.211,2.425,-3.004,57,5,APPLE INC
AAPL,US,2014.11.4,0.824,2.806,-2.158,74,5,APPLE INC
AAPL,US,2014.11.5,0.025,1.876,-2.826,40,2,APPLE INC
AAPL,US,2014.11.6,0.516,2.874,-2.842,93,6,APPLE INC
AAPL,US,2014.11.7,0.5,2.577,-2.577,32,3,APPLE INC
AAPL,US,2014.11.8,0.25,2.213,-2.713,24,4,APPLE INC
AAPL,US,2014.11.9,0.8,1.2,0.4,5,4,APPLE INC
AAPL,US,2014.11.10,0.098,2.293,-3.098,41,7,APPLE INC
AAPL,US,2014.11.11,0.661,2.838,-2.516,62,6,APPLE INC
AAPL,US,2014.11.12,0.107,2.003,-2.789,28,3,APPLE INC
AAPL,US,2014.11.13,1.066,3.487,-2.356,61,6,APPLE INC
AAPL,US,2014.11.14,0.963,3.622,-2.696,81,10,APPLE INC
AAPL,US,2014.11.15,1.714,4.317,-1.889,21,7,APPLE INC
AAPL,US,2014.11.16,2.9,5.156,0.644,10,7,APPLE INC
AAPL,US,2014.11.17,2,4.088,-1.088,50,10,APPLE INC
AAPL,US,2014.11.18,0.465,2.469,-2.539,43,5,APPLE INC
AAPL,US,2014.11.19,0.732,3.058,-2.594,56,6,APPLE INC
AAPL,US,2014.11.20,1.424,3.761,-1.914,59,7,APPLE INC
AAPL,US,2014.11.21,1.056,3.253,-2.142,36,4,APPLE INC
AAPL,US,2014.11.22,1.5,3.232,-1.232,8,4,APPLE INC
AAPL,US,2014.11.23,1,1.707,0.293,4,4,APPLE INC
AAPL,US,2014.11.24,1.186,3.241,-1.868,59,10,APPLE INC
AAPL,US,2014.11.25,1.129,2.95,-1.692,93,10,APPLE INC
AAPL,US,2014.11.26,1.645,3.654,-1.364,31,3,APPLE INC
AAPL,US,2014.11.27,-2.25,-1.421,-3.079,4,0,APPLE INC
AAPL,US,2014.11.28,2,3.826,0.174,6,0,APPLE INC
AAPL,US,2014.11.29,3.5,5,2,2,0,APPLE INC
AAPL,US,2014.11.30,1,1,1,1,0,APPLE INC
AAPL,US,2014.12.1,-1.538,1.199,-3.276,26,3,APPLE INC
AAPL,US,2014.12.2,-1.062,1.983,-3.108,32,3,APPLE INC
AAPL,US,2014.12.3,-1.471,0.906,-2.848,17,5,APPLE INC
AAPL,US,2014.12.4,-1.308,1.463,-3.079,13,4,APPLE INC
AAPL,US,2014.12.5,-1.636,1.084,-3.356,11,3,APPLE INC
AAPL,US,2014.12.6,-1.667,0.581,-2.914,3,2,APPLE INC
AAPL,US,2014.12.7,0,0,0,0,0,APPLE INC
AAPL,US,2014.12.8,1.583,4.048,-1.882,12,4,APPLE INC
AAPL,US,2014.12.9,-1.143,2.152,-3.437,14,4,APPLE INC
AAPL,US,2014.12.10,-1.2,1.888,-3.288,10,5,APPLE INC
AAPL,US,2014.12.11,0.636,2.982,-2.71,44,10,APPLE INC
AAPL,US,2014.12.12,0.548,2.902,-2.805,31,7,APPLE INC
AAPL,US,2014.12.13,-1,2.415,-3.415,12,6,APPLE INC
AAPL,US,2014.12.14,0.143,1.784,-2.498,7,6,APPLE INC
AAPL,US,2014.12.15,0.841,2.771,-2.089,44,10,APPLE INC
AAPL,US,2014.12.16,-1.114,1.707,-2.935,79,10,APPLE INC
AAPL,US,2014.12.17,0.271,2.606,-3.064,59,7,APPLE INC
AAPL,US,2014.12.18,0.45,2.929,-3.029,40,5,APPLE INC
AAPL,US,2014.12.19,0.657,2.866,-2.553,67,8,APPLE INC
AAPL,US,2014.12.20,-1,0.756,-1.756,7,5,APPLE INC
AAPL,US,2014.12.21,4,4,4,1,3,APPLE INC
AAPL,US,2014.12.22,0.88,3.446,-2.686,25,4,APPLE INC
AAPL,US,2014.12.23,0.433,2.542,-2.675,60,7,APPLE INC
AAPL,US,2014.12.24,0.5,2.687,-2.687,30,4,APPLE INC
AAPL,US,2014.12.25,0.176,1.757,-2.404,17,2,APPLE INC
AAPL,US,2014.12.26,-1.182,2.657,-4.02,22,3,APPLE INC
AAPL,US,2014.12.27,0.118,2.727,-3.492,17,4,APPLE INC
AAPL,US,2014.12.28,1.056,2.67,-1.559,18,7,APPLE INC
AAPL,US,2014.12.29,0.739,2.839,-2.361,46,10,APPLE INC
AAPL,US,2014.12.30,-1,1.925,-2.925,27,4,APPLE INC
AAPL,US,2014.12.31,0.974,3.47,-2.522,39,8,APPLE INC
AAPL,US,2015.1.1,-1.261,1.22,-2.742,23,5,APPLE INC
AAPL,US,2015.1.2,0.905,3.063,-2.253,21,4,APPLE INC
AAPL,US,2015.1.3,0.188,2.163,-2.788,16,5,APPLE INC
AAPL,US,2015.1.4,1.154,2.446,-1.138,13,7,APPLE INC
AAPL,US,2015.1.5,1.321,3.427,-1.784,28,10,APPLE INC
AAPL,US,2015.1.6,1.765,3.629,-1.099,51,10,APPLE INC
AAPL,US,2015.1.7,-1.931,1.545,-4.408,58,10,APPLE INC
AAPL,US,2015.1.8,1.052,3.359,-2.256,58,10,APPLE INC
AAPL,US,2015.1.9,0.98,3.092,-2.132,50,8,APPLE INC
AAPL,US,2015.1.10,1.8,4.241,-1.641,10,6,APPLE INC
AAPL,US,2015.1.11,2.5,4.158,0.842,4,5,APPLE INC
AAPL,US,2015.1.12,0.458,3.345,-3.428,24,6,APPLE INC
AAPL,US,2015.1.13,1.2,3.324,-1.924,80,10,APPLE INC
AAPL,US,2015.1.14,-1.779,1.081,-3.639,104,10,APPLE INC
AAPL,US,2015.1.15,0.991,3.235,-2.253,115,10,APPLE INC
AAPL,US,2015.1.16,0.291,2.385,-2.803,79,6,APPLE INC
AAPL,US,2015.1.17,-1.296,1.19,-2.782,27,5,APPLE INC
AAPL,US,2015.1.18,1.375,3.551,-1.801,8,5,APPLE INC
AAPL,US,2015.1.19,1.238,2.868,-1.392,21,4,APPLE INC
AAPL,US,2015.1.20,-1.136,1.948,-3.221,44,3,APPLE INC
AAPL,US,2015.1.21,0.623,3.038,-2.791,69,6,APPLE INC
AAPL,US,2015.1.22,1.385,3.667,-1.898,39,3,APPLE INC
AAPL,US,2015.1.23,1,3.322,-2.322,46,5,APPLE INC
AAPL,US,2015.1.24,1.471,3.532,-1.591,17,5,APPLE INC
AAPL,US,2015.1.25,1.571,3.766,-1.623,14,6,APPLE INC
AAPL,US,2015.1.26,0.66,2.706,-2.386,50,10,APPLE INC
AAPL,US,2015.1.27,0.788,2.792,-2.216,132,10,APPLE INC
AAPL,US,2015.1.28,1.275,3.498,-1.948,251,10,APPLE INC
AAPL,US,2015.1.29,0.603,2.724,-2.517,116,4,APPLE INC
AAPL,US,2015.1.30,0.333,2.511,-2.845,69,2,APPLE INC
AAPL,US,2015.1.31,1.048,3.129,-2.034,21,2,APPLE INC
AAPL,US,2015.2.1,0.688,3.205,-2.83,16,2,APPLE INC
AAPL,US,2015.2.2,0.474,2.509,-2.562,57,3,APPLE INC
AAPL,US,2015.2.3,0.554,2.592,-2.484,65,2,APPLE INC
AAPL,US,2015.2.4,0.571,2.608,-2.466,63,2,APPLE INC
AAPL,US,2015.2.5,1.185,3.941,-2.571,54,4,APPLE INC
AAPL,US,2015.2.6,1.15,3.403,-2.103,40,5,APPLE INC
AAPL,US,2015.2.7,0.435,2.772,-2.903,23,6,APPLE INC
AAPL,US,2015.2.8,2,3.549,0.451,5,6,APPLE INC
AAPL,US,2015.2.9,0.321,2.313,-2.671,56,10,APPLE INC
AAPL,US,2015.2.10,0.5,2.308,-2.308,108,10,APPLE INC
AAPL,US,2015.2.11,0.148,2.496,-3.201,183,10,APPLE INC
AAPL,US,2015.2.12,0.813,2.93,-2.304,91,4,APPLE INC
AAPL,US,2015.2.13,1.125,3.266,-2.016,80,4,APPLE INC
AAPL,US,2015.2.14,1.04,2.883,-1.803,50,4,APPLE INC
AAPL,US,2015.2.15,0.462,2.154,-2.231,13,4,APPLE INC
AAPL,US,2015.2.16,0.725,3.174,-2.724,40,5,APPLE INC
AAPL,US,2015.2.17,0.273,2.057,-2.512,77,4,APPLE INC
AAPL,US,2015.2.18,1.278,3.309,-1.753,79,4,APPLE INC
AAPL,US,2015.2.19,-1.04,1.832,-2.912,75,8,APPLE INC
AAPL,US,2015.2.20,0.894,2.979,-2.19,104,10,APPLE INC
AAPL,US,2015.2.21,1.1,3.072,-1.872,10,5,APPLE INC
AAPL,US,2015.2.22,0.5,2.348,-2.348,12,5,APPLE INC
AAPL,US,2015.2.23,0.055,1.616,-2.506,109,10,APPLE INC
AAPL,US,2015.2.24,1.411,3.348,-1.526,90,8,APPLE INC
AAPL,US,2015.2.25,0.307,2.513,-2.9,137,10,APPLE INC
AAPL,US,2015.2.26,0.164,2.424,-3.096,128,9,APPLE INC
AAPL,US,2015.2.27,-1,1.967,-2.967,121,8,APPLE INC
AAPL,US,2015.2.28,1.125,3.884,-2.634,16,5,APPLE INC
AAPL,US,2015.3.1,0.862,3.391,-2.667,29,6,APPLE INC
AAPL,US,2015.3.2,1.117,3.29,-2.057,103,10,APPLE INC
AAPL,US,2015.3.3,0.944,3.152,-2.265,124,9,APPLE INC
AAPL,US,2015.3.4,0.024,2.09,-3.041,124,9,APPLE INC
AAPL,US,2015.3.5,0.278,2.098,-2.542,90,7,APPLE INC
AAPL,US,2015.3.6,0.454,2.192,-2.284,163,10,APPLE INC
AAPL,US,2015.3.7,0.906,3.147,-2.335,32,6,APPLE INC
AAPL,US,2015.3.8,0.786,2.605,-2.034,14,6,APPLE INC
AAPL,US,2015.3.9,1.216,3.276,-1.844,190,10,APPLE INC
AAPL,US,2015.3.10,1.188,3.653,-2.278,160,8,APPLE INC
AAPL,US,2015.3.11,0.553,2.867,-2.761,94,4,APPLE INC
AAPL,US,2015.3.12,0.902,3.179,-2.375,51,2,APPLE INC
AAPL,US,2015.3.13,1.122,3.535,-2.29,49,2,APPLE INC
AAPL,US,2015.3.14,1.217,3.216,-1.782,23,2,APPLE INC
AAPL,US,2015.3.15,1.704,4.49,-2.083,27,3,APPLE INC
AAPL,US,2015.3.16,1.356,3.493,-1.781,59,5,APPLE INC
AAPL,US,2015.3.17,0.548,2.448,-2.353,126,7,APPLE INC
AAPL,US,2015.3.18,0.952,3.233,-2.329,83,6,APPLE INC
AAPL,US,2015.3.19,1.079,2.91,-1.752,114,9,APPLE INC
AAPL,US,2015.3.20,0.434,2.312,-2.445,53,4,APPLE INC
AAPL,US,2015.3.21,1.563,3.623,-1.498,16,3,APPLE INC
AAPL,US,2015.3.22,1.647,3.895,-1.601,17,4,APPLE INC
AAPL,US,2015.3.23,1.119,2.908,-1.67,42,5,APPLE INC
AAPL,US,2015.3.24,1.184,3.466,-2.099,49,3,APPLE INC
AAPL,US,2015.3.25,1.357,3.402,-1.688,42,3,APPLE INC
AAPL,US,2015.3.26,1.456,3.541,-1.63,79,6,APPLE INC
AAPL,US,2015.3.27,1.224,3.814,-2.367,67,8,APPLE INC
AAPL,US,2015.3.28,0.759,2.646,-2.129,29,7,APPLE INC
AAPL,US,2015.3.29,0.714,2.9,-2.471,7,7,APPLE INC
AAPL,US,2015.3.30,0.864,3.392,-2.663,59,10,APPLE INC
AAPL,US,2015.3.31,1.439,3.511,-1.633,82,10,APPLE INC
AAPL,US,2015.4.1,0.853,3.058,-2.352,68,8,APPLE INC
AAPL,US,2015.4.2,-1,2.022,-3.022,46,5,APPLE INC
AAPL,US,2015.4.3,0.5,2.599,-2.599,38,4,APPLE INC
AAPL,US,2015.4.4,0.944,3.117,-2.228,18,4,APPLE INC
AAPL,US,2015.4.5,1.063,3.108,-1.983,16,5,APPLE INC
AAPL,US,2015.4.6,1.257,3.603,-2.089,35,8,APPLE INC
AAPL,US,2015.4.7,1.5,3.855,-1.855,54,6,APPLE INC
AAPL,US,2015.4.8,1.048,3.527,-2.43,62,9,APPLE INC
AAPL,US,2015.4.9,1.767,4.22,-1.685,73,10,APPLE INC
AAPL,US,2015.4.10,0.936,3.261,-2.389,110,10,APPLE INC
AAPL,US,2015.4.11,1.321,3.477,-1.834,28,7,APPLE INC
AAPL,US,2015.4.12,1.933,4.285,-1.418,15,7,APPLE INC
AAPL,US,2015.4.13,1.184,3.838,-2.471,87,10,APPLE INC
AAPL,US,2015.4.14,0.28,2.716,-3.155,82,7,APPLE INC
AAPL,US,2015.4.15,0.945,3.563,-2.672,55,5,APPLE INC
AAPL,US,2015.4.16,0.704,3.203,-2.795,54,4,APPLE INC
AAPL,US,2015.4.17,0.393,2.591,-2.804,61,5,APPLE INC
AAPL,US,2015.4.18,1.133,3.195,-1.928,15,5,APPLE INC
AAPL,US,2015.4.19,0.333,2.442,-2.775,9,5,APPLE INC
AAPL,US,2015.4.20,0.204,2.11,-2.702,49,8,APPLE INC
AAPL,US,2015.4.21,0.891,2.905,-2.122,46,5,APPLE INC
AAPL,US,2015.4.22,2.156,4.396,-1.085,45,7,APPLE INC
AAPL,US,2015.4.23,0.884,2.632,-1.864,86,10,APPLE INC
AAPL,US,2015.4.24,0.188,2.41,-3.035,112,10,APPLE INC
AAPL,US,2015.4.25,1.692,3.688,-1.303,26,7,APPLE INC
AAPL,US,2015.4.26,2.211,4.672,-1.251,19,7,APPLE INC
AAPL,US,2015.4.27,1.306,3.44,-1.829,157,10,APPLE INC
AAPL,US,2015.4.28,0.85,3.056,-2.355,214,10,APPLE INC
AAPL,US,2015.4.29,0.84,3.35,-2.67,156,7,APPLE INC
AAPL,US,2015.4.30,0.163,2.53,-3.204,135,6,APPLE INC
AAPL,US,2015.5.1,0.529,2.838,-2.781,70,3,APPLE INC
AAPL,US,2015.5.2,1.85,4.047,-1.347,20,2,APPLE INC
AAPL,US,2015.5.3,1.111,3.099,-1.877,27,3,APPLE INC
AAPL,US,2015.5.4,2.333,4.033,0.634,12,2,APPLE INC
AAPL,US,2015.5.5,-1,2.26,-3.26,65,3,APPLE INC
AAPL,US,2015.5.6,-1.322,1.773,-3.417,59,3,APPLE INC
AAPL,US,2015.5.7,0.673,2.573,-2.226,49,3,APPLE INC
AAPL,US,2015.5.8,0.804,2.688,-2.079,46,6,APPLE INC
AAPL,US,2015.5.9,3.154,4.811,1.497,13,5,APPLE INC
AAPL,US,2015.5.10,1.219,3.183,-1.746,32,9,APPLE INC
AAPL,US,2015.5.11,0.719,2.93,-2.493,64,10,APPLE INC
AAPL,US,2015.5.12,0.778,2.607,-2.052,63,9,APPLE INC
AAPL,US,2015.5.13,0.56,2.78,-2.66,50,7,APPLE INC
AAPL,US,2015.5.14,0.745,2.412,-1.922,51,7,APPLE INC
AAPL,US,2015.5.15,0.91,2.737,-1.916,67,10,APPLE INC
AAPL,US,2015.5.16,0.8,3.179,-2.579,20,8,APPLE INC
AAPL,US,2015.5.17,1.588,3.437,-1.261,17,8,APPLE INC
AAPL,US,2015.5.18,0.607,3.175,-2.962,89,10,APPLE INC
AAPL,US,2015.5.19,0.862,2.919,-2.194,109,10,APPLE INC
AAPL,US,2015.5.20,0.345,2.264,-2.573,55,5,APPLE INC
AAPL,US,2015.5.21,1.333,3.442,-1.775,36,3,APPLE INC
AAPL,US,2015.5.22,1.32,3.08,-1.44,25,2,APPLE INC
AAPL,US,2015.5.23,1.083,2.974,-1.808,24,3,APPLE INC
AAPL,US,2015.5.24,0.818,3.37,-2.734,22,4,APPLE INC
AAPL,US,2015.5.25,0.48,2.655,-2.695,25,6,APPLE INC
AAPL,US,2015.5.26,0.485,2.547,-2.576,68,6,APPLE INC
AAPL,US,2015.5.27,1.034,3.41,-2.342,88,10,APPLE INC
AAPL,US,2015.5.28,0.396,2.391,-2.599,101,10,APPLE INC
AAPL,US,2015.5.29,0.118,1.863,-2.627,51,5,APPLE INC
AAPL,US,2015.5.30,1.65,3.176,0.124,20,4,APPLE INC
AAPL,US,2015.5.31,2,4.309,-1.309,12,4,APPLE INC
AAPL,US,2015.6.1,1.227,3.358,-1.903,22,5,APPLE INC
AAPL,US,2015.6.2,0.154,2.242,-2.934,52,5,APPLE INC
AAPL,US,2015.6.3,-1.19,1.986,-3.366,79,7,APPLE INC
AAPL,US,2015.6.4,0.415,2.381,-2.551,53,5,APPLE INC
AAPL,US,2015.6.5,1.576,3.402,-1.25,33,4,APPLE INC
AAPL,US,2015.6.6,0.929,2.909,-2.052,14,3,APPLE INC
AAPL,US,2015.6.7,2.4,4.255,0.545,25,6,APPLE INC
AAPL,US,2015.6.8,1.136,3.347,-2.075,140,10,APPLE INC
AAPL,US,2015.6.9,0.854,2.684,-1.975,103,7,APPLE INC
AAPL,US,2015.6.10,0.908,3.158,-2.342,98,7,APPLE INC
AAPL,US,2015.6.11,0.115,2.215,-2.985,52,3,APPLE INC
AAPL,US,2015.6.12,0.618,2.662,-2.426,34,2,APPLE INC
AAPL,US,2015.6.13,2.588,3.963,1.214,17,2,APPLE INC
AAPL,US,2015.6.14,1.684,2.984,0.384,19,3,APPLE INC
AAPL,US,2015.6.15,0.536,2.035,-1.964,28,4,APPLE INC
AAPL,US,2015.6.16,0.556,2.467,-2.356,27,2,APPLE INC
AAPL,US,2015.6.17,-1.5,1.859,-3.859,38,3,APPLE INC
AAPL,US,2015.6.18,1.313,3.703,-2.078,48,9,APPLE INC
AAPL,US,2015.6.19,0.722,3.015,-2.57,36,7,APPLE INC
AAPL,US,2015.6.20,1.3,3.583,-1.983,10,5,APPLE INC
AAPL,US,2015.6.21,2.063,4.473,-1.348,16,7,APPLE INC
AAPL,US,2015.6.22,1.452,3.637,-1.732,84,10,APPLE INC
AAPL,US,2015.6.23,1.075,3.184,-2.035,147,10,APPLE INC
AAPL,US,2015.6.24,0.597,2.905,-2.71,72,4,APPLE INC
AAPL,US,2015.6.25,1.592,3.912,-1.729,49,3,APPLE INC
AAPL,US,2015.6.26,0.697,2.778,-2.384,33,2,APPLE INC
AAPL,US,2015.6.27,-1,2.219,-3.219,13,2,APPLE INC
AAPL,US,2015.6.28,1.714,2.744,0.684,7,2,APPLE INC
AAPL,US,2015.6.29,0.882,2.937,-2.172,17,2,APPLE INC
AAPL,US,2015.6.30,0.241,2.691,-3.21,79,5,APPLE INC
AAPL,US,2015.7.1,0.667,2.856,-2.523,42,5,APPLE INC
AAPL,US,2015.7.2,0.733,3.327,-2.861,30,3,APPLE INC
AAPL,US,2015.7.3,0.857,2.864,-2.15,21,2,APPLE INC
AAPL,US,2015.7.4,0.875,2.239,-1.489,8,2,APPLE INC
AAPL,US,2015.7.5,-1.25,1.915,-3.415,4,2,APPLE INC
AAPL,US,2015.7.6,0.958,2.552,-1.635,24,4,APPLE INC
AAPL,US,2015.7.7,-1.306,1.338,-2.95,49,6,APPLE INC
AAPL,US,2015.7.8,-1.631,1.048,-3.309,65,10,APPLE INC
AAPL,US,2015.7.9,0.446,2.419,-2.526,56,8,APPLE INC
AAPL,US,2015.7.10,0.476,2.394,-2.442,63,9,APPLE INC
AAPL,US,2015.7.11,0.611,2.379,-2.157,18,7,APPLE INC
AAPL,US,2015.7.12,0.636,2.822,-2.549,11,7,APPLE INC
AAPL,US,2015.7.13,1.945,4.14,-1.249,55,10,APPLE INC
AAPL,US,2015.7.14,1.429,3.5,-1.643,42,6,APPLE INC
AAPL,US,2015.7.15,1.047,3.634,-2.541,43,6,APPLE INC
AAPL,US,2015.7.16,0.241,2.889,-3.406,58,9,APPLE INC
AAPL,US,2015.7.17,1.837,3.393,0.28,49,7,APPLE INC
AAPL,US,2015.7.18,2.741,4.318,1.163,27,8,APPLE INC
AAPL,US,2015.7.19,1.077,2.762,-1.608,13,9,APPLE INC
AAPL,US,2015.7.20,1.389,3.301,-1.523,72,10,APPLE INC
AAPL,US,2015.7.21,0.712,3.096,-2.671,153,10,APPLE INC
AAPL,US,2015.7.22,-1.243,1.967,-3.453,214,10,APPLE INC
AAPL,US,2015.7.23,0.39,2.786,-3.007,154,7,APPLE INC
AAPL,US,2015.7.24,-1,2.216,-3.216,55,2,APPLE INC
AAPL,US,2015.7.25,-1,1.803,-2.803,24,2,APPLE INC
AAPL,US,2015.7.26,1.125,2.291,-1.041,8,2,APPLE INC
AAPL,US,2015.7.27,0.857,3.315,-2.601,98,6,APPLE INC
AAPL,US,2015.7.28,0.823,2.843,-2.198,62,2,APPLE INC
AAPL,US,2015.7.29,0.853,3.078,-2.372,34,1,APPLE INC
AAPL,US,2015.7.30,0.373,2.838,-3.093,51,3,APPLE INC
AAPL,US,2015.7.31,1.538,3.912,-1.835,26,2,APPLE INC
AAPL,US,2015.8.1,0.182,1.767,-2.403,11,2,APPLE INC
AAPL,US,2015.8.2,1.2,2.736,-1.336,10,3,APPLE INC
AAPL,US,2015.8.3,0.5,2.904,-2.904,34,5,APPLE INC
AAPL,US,2015.8.4,-1.032,1.965,-3.029,93,10,APPLE INC
AAPL,US,2015.8.5,0.603,2.892,-2.686,78,8,APPLE INC
AAPL,US,2015.8.6,0.136,2.038,-2.766,44,4,APPLE INC
AAPL,US,2015.8.7,0.204,2.367,-2.96,54,5,APPLE INC
AAPL,US,2015.8.8,0.182,1.518,-2.154,22,5,APPLE INC
AAPL,US,2015.8.9,1.167,3.47,-2.137,12,5,APPLE INC
AAPL,US,2015.8.10,1.161,2.951,-1.63,56,9,APPLE INC
AAPL,US,2015.8.11,0.154,2.093,-2.785,65,6,APPLE INC
AAPL,US,2015.8.12,-1.908,0.732,-3.548,76,9,APPLE INC
AAPL,US,2015.8.13,-1.111,2.228,-3.45,54,7,APPLE INC
AAPL,US,2015.8.14,0.156,2.464,-3.152,77,10,APPLE INC
AAPL,US,2015.8.15,0.4,2.507,-2.707,20,7,APPLE INC
AAPL,US,2015.8.16,0.417,2.632,-2.799,12,7,APPLE INC
AAPL,US,2015.8.17,1.173,3.458,-2.112,52,10,APPLE INC
AAPL,US,2015.8.18,1.452,3.805,-1.902,31,4,APPLE INC
AAPL,US,2015.8.19,0.76,2.746,-2.226,25,3,APPLE INC
AAPL,US,2015.8.20,0.463,3.54,-3.614,41,5,APPLE INC
AAPL,US,2015.8.21,-1.667,1.25,-3.583,51,6,APPLE INC
AAPL,US,2015.8.22,-2.182,0.432,-3.795,22,9,APPLE INC
AAPL,US,2015.8.23,0.1,2.568,-3.368,10,9,APPLE INC
AAPL,US,2015.8.24,-1.474,1.51,-3.457,76,10,APPLE INC
AAPL,US,2015.8.25,-1.605,1.471,-3.68,86,10,APPLE INC
AAPL,US,2015.8.26,0.375,2.752,-3.002,48,5,APPLE INC
AAPL,US,2015.8.27,0.933,2.965,-2.099,60,6,APPLE INC
AAPL,US,2015.8.28,0.159,1.967,-2.649,44,5,APPLE INC
AAPL,US,2015.8.29,-1.182,1.618,-2.982,11,3,APPLE INC
AAPL,US,2015.8.30,-1.75,0.729,-3.229,4,3,APPLE INC
AAPL,US,2015.8.31,0.421,2.613,-2.771,57,8,APPLE INC
AAPL,US,2015.9.1,1.015,2.974,-1.944,68,7,APPLE INC
AAPL,US,2015.9.2,1.021,2.837,-1.795,47,6,APPLE INC
AAPL,US,2015.9.3,1.766,4.276,-1.745,64,9,APPLE INC
AAPL,US,2015.9.4,1.083,3.445,-2.278,36,5,APPLE INC
AAPL,US,2015.9.5,1.053,2.369,-1.264,19,5,APPLE INC
AAPL,US,2015.9.6,0.7,2.492,-2.092,10,6,APPLE INC
AAPL,US,2015.9.7,1.25,3.063,-1.563,20,7,APPLE INC
AAPL,US,2015.9.8,0,0,0,0,0,APPLE INC
AAPL,US,2015.9.9,1,1,1,1,0,APPLE INC
AAPL,US,2015.9.10,1.059,2.738,-1.62,102,10,APPLE INC
AAPL,US,2015.9.11,1.371,3.565,-1.823,62,6,APPLE INC
AAPL,US,2015.9.12,1.071,3.322,-2.179,14,4,APPLE INC
AAPL,US,2015.9.13,1.524,3.391,-1.344,21,5,APPLE INC
AAPL,US,2015.9.14,1.648,4.069,-1.773,71,10,APPLE INC
AAPL,US,2015.9.15,1.578,4.306,-2.151,45,4,APPLE INC
AAPL,US,2015.9.16,0.707,2.712,-2.298,75,7,APPLE INC
AAPL,US,2015.9.17,0.388,2.475,-2.699,85,8,APPLE INC
AAPL,US,2015.9.18,-1.263,1.81,-3.337,76,8,APPLE INC
AAPL,US,2015.9.19,0.727,2.731,-2.277,11,5,APPLE INC
AAPL,US,2015.9.20,0.625,1.617,-1.367,16,6,APPLE INC
AAPL,US,2015.9.21,-1,2.405,-3.405,131,10,APPLE INC
AAPL,US,2015.9.22,0.7,2.9,-2.5,70,5,APPLE INC
AAPL,US,2015.9.23,-1.412,1.741,-3.565,51,3,APPLE INC
AAPL,US,2015.9.24,0.462,2.523,-2.6,52,3,APPLE INC
AAPL,US,2015.9.25,0.806,2.918,-2.307,72,5,APPLE INC
AAPL,US,2015.9.26,1.217,2.961,-1.526,23,4,APPLE INC
AAPL,US,2015.9.27,2,3.414,0.586,7,4,APPLE INC
AAPL,US,2015.9.28,0.747,2.811,-2.316,87,8,APPLE INC
AAPL,US,2015.9.29,-1.2,1.651,-3.051,60,6,APPLE INC
AAPL,US,2015.9.30,0.403,2.291,-2.484,62,7,APPLE INC
AAPL,US,2015.10.1,-1.09,2.046,-3.226,100,10,APPLE INC
AAPL,US,2015.10.2,0.156,1.931,-2.62,45,4,APPLE INC
AAPL,US,2015.10.3,0.529,2.106,-2.047,17,4,APPLE INC
AAPL,US,2015.10.4,1,2.528,-1.528,6,3,APPLE INC
AAPL,US,2015.10.5,1.167,3.506,-2.173,30,5,APPLE INC
AAPL,US,2015.10.6,0.337,2.455,-2.782,98,9,APPLE INC
AAPL,US,2015.10.7,1.619,3.869,-1.631,63,6,APPLE INC
AAPL,US,2015.10.8,0.817,2.942,-2.309,60,6,APPLE INC
AAPL,US,2015.10.9,0.198,2.567,-3.172,81,8,APPLE INC
AAPL,US,2015.10.10,1.15,2.832,-1.532,20,6,APPLE INC
AAPL,US,2015.10.11,-1.444,1.616,-3.505,9,5,APPLE INC
AAPL,US,2015.10.12,2.056,3.834,0.277,18,4,APPLE INC
AAPL,US,2015.10.13,0.31,2.321,-2.7,58,5,APPLE INC
AAPL,US,2015.10.14,-2.189,0.802,-4.18,74,9,APPLE INC
AAPL,US,2015.10.15,-1.019,2.284,-3.321,53,6,APPLE INC
AAPL,US,2015.10.16,-1.667,1.73,-4.064,21,2,APPLE INC
AAPL,US,2015.10.17,-2.31,-1.208,-3.411,42,7,APPLE INC
AAPL,US,2015.10.18,-1.077,1.902,-3.056,13,8,APPLE INC
AAPL,US,2015.10.19,0.593,2.705,-2.52,27,10,APPLE INC
AAPL,US,2015.10.20,0.093,2.132,-2.947,54,7,APPLE INC
AAPL,US,2015.10.21,-1.014,2.247,-3.276,69,9,APPLE INC
AAPL,US,2015.10.22,0.977,2.762,-1.808,43,6,APPLE INC
AAPL,US,2015.10.23,2.222,4.243,0.201,45,6,APPLE INC
AAPL,US,2015.10.24,0.857,3.007,-2.293,28,7,APPLE INC
AAPL,US,2015.10.25,1.25,3.17,-1.67,16,8,APPLE INC
AAPL,US,2015.10.26,-1.375,1.581,-3.331,88,10,APPLE INC
AAPL,US,2015.10.27,0.779,3.127,-2.568,136,10,APPLE INC
AAPL,US,2015.10.28,0.707,2.788,-2.373,147,10,APPLE INC
AAPL,US,2015.10.29,1.67,3.611,-1.271,97,6,APPLE INC
AAPL,US,2015.10.30,0.698,2.727,-2.332,43,2,APPLE INC
